post_id,comment_id,author,body,score,created_utc,ups,downs,result
1od3wxl,nkrngna,Dire_Seagull,NTA  And it's kind of sad you need to ask us on this. There's being nice and letting yourself be used. Letting them use you for 5 years like this makes me think your level of tolerance for people's bullshit is so high you're going to end up being used by someone else as soon as you cut them off. You would be well within your rights to never speak to them again.,6,1761136345.0,6,0,NTA
1od3wxl,nkrnsls,Apprehensive_Title38,"NTA   ""Brother, I have had our parents for 5 years, it is only fair that you take them now""   Tell them you are going to downsize to a smaller apartment and do it, they can keep the apartment you have, or move in with brother.   Stop letting the guilt get to you. Block them if you need to.",5,1761136471.0,5,0,NTA
1od3wxl,nkrzqzw,Supernova-Max,"NTA I guess you realise now why your brother don't want them. They are major AH for not wanting to contribute, any parent with a ounce of compassionate who moves into their adult child house should want to pitch in financially and physically to pull their own weight. Kick them out, your father should have enough money saved up to get their own place they will be fine.",4,1761140553.0,4,0,NTA
1od3wxl,nksfuqt,BeenThereT,"My Dear OP, your parents' goal is to make your life solely devoted to them and for you to be their spinster caretaker until they die.  They are financially abusing you, curtailing your social opportunities where you could meet a husband, and enlisting your family into guilt tripping you into taking complete responsibility for them so no one else in the family has to.  Your parents are setting you up.  You can’t force them to change, so moving out and distancing yourself IS your healthiest choice.  YWNBTA because it is crucial to prioritize your own well-being.  Here’s a resource for understanding family manipulation [https://www.healthline.com/health/mental-health/family-manipulation](https://www.healthline.com/health/mental-health/family-manipulation)  Here's a guide of how to escape abusive parents for adults - [https://hopefulpanda.com/how-to-escape-abusive-parents-for-adults/](https://hopefulpanda.com/how-to-escape-abusive-parents-for-adults/)  * Map out as much of your move as possible and hide or erase every evidence of it from your parents.  Don’t say you’re leaving no matter what you do. Do not tell your parents you are leaving or give any indication or hints that you are or will be. If your parents find out, they will do everything in their power to make you stay. * Save as much money as you can * Lease a new place or find a friend’s place to stay without telling them. Gather your important documents like birth certificate, social security card, etc., into a safe place. * Either slowly move out the rest of your belongings so they don't notice or move out your things while they are not at home. (Once, I rented a U-Haul &amp; movers and moved a friend out of their abusive ex's apartment in one day.) * Move out without any notice.  You owe them nothing. * STAY GONE. No matter what they say or promise or do, don’t fall for it because a[busive people do not change](https://hopefulpanda.com/can-abusive-parents-change/).  You already have sacrificed 5 yrs of your life for wealthy parents who care nothing for your happiness.  Update us and Good Luck!",6,1761145424.0,6,0,NTA
1od3wxl,nkrcd8r,Positive-Ad-3748,"moving out sounds like a necessary step. As for the guilt trip, they’ll likely use it, but you can’t let it control you. You deserve a life free from that constant manipulation",4,1761131770.0,4,0,NTA
1od3wxl,nkrnt90,Both_Balance_5891,Are you an immigrant by chance? I find that my immigrant girlfriends have similar stories as they are shamed for wanting independence here in America while the brothers are never scrutinized.   You are never going to live a full life with them on your back. Imagine your social life for the next decade suggestion them. You need to learn how to be the villain in others people’s rendition of stories &amp; not care.,5,1761136478.0,5,0,NTA
1od3wxl,nkrqwwf,Urban_Peacock,"NTA. Are you Asian by any chance OP? My mum lived with me until a few months ago (I'm 34F), moving out only when we organised a flat for her through our local council. She's now living on her own for the first time in her life at the age of 80. Yes we still need to help her out with bills and things because she's a massive technophobe and my sis and I ha e applied for power of attorney? But - big surprise - turns out she's quite capable of living by herself even though she resisted the idea for decades. I got married this summer so finally had an ""acceptable"" reason to sell my old flat where she was living with me and unmesh ourselves from each other's lives. Guess what? She survived.",3,1761137589.0,3,0,NTA
1od3wxl,nkrsqx8,your-mom04605,NTA  Please reread everything you wrote and honestly consider how you could be wrong for wanting to live your own life? Your father is an abusive asshole. You need to get out immediately and NEVER look back.,5,1761138220.0,5,0,NTA
1od3wxl,nkssam1,TheDarkHelmet1985,"NTA and also be careful that dad isn't planning to give everything to your sibling. I'm an estate planning attorney and can't tell you how many parents screw over the care taker/provider because they think the daughter's husband will pay for her or the like. It doesn't matter to them how much effort or time or money of your own that you've expended. They will always make you to be the bad guy if you want a change. total manipulation.   You need to create and enforce boundaries and know that while you are doing that, your family will likely guilt the hell out of you or make you out to be the bad guy which is just more manipulation to try and get you to not make your changes so they don't have to deal with anything. Total BS.",4,1761149010.0,4,0,NTA
1od3wxl,nkrcsy4,Madmattylock,"Girl, get outta that mess.",3,1761131967.0,3,0,NTA
1od3wxl,nkrmmwz,MainEgg320,"NTA. Better to be called a b*tch than waste the best years of your life taking care of people who are using you for their own convenience. You can’t get back that time so stop delaying or worrying about what people will think! You aren’t a b%tch for wanting your own life and independence, and anyone who tries to tell you different is an AH who is only looking out for their own interests.",3,1761136026.0,3,0,NTA
1od3wxl,nkrefnc,Savings_Telephone_96,"Move out. Get some independence. There will be lots of guilt trips and angry parents, but you’ll be happier in the long run. NTA.",2,1761132695.0,2,0,NTA
1od3wxl,nkrev49,NeitherStory7803,NTA,2,1761132886.0,2,0,NTA
1od3wxl,nkrku7l,LittleMissSugar126,You need to leave and go NC. They’ll guilt trip you bc you’re paying for everything. This is so abusive.,2,1761135338.0,2,0,NTA
1od3wxl,nkrns56,Straight_Pace_6620,Very unhealthy family member all depend on u as the source of finance,2,1761136466.0,2,0,NTA
1od3wxl,nkrbekf,pephm,Updateme,1,1761131330.0,1,0,NTA
1od3wxl,nkro7uv,kkressl,"You are NTA. As a parent, please listen: get out of there! I am utterly appalled by their behavior, and they are using you and abusing you. They have savings. They are adults who can manage payment systems. You need to care for yourself. And shame on your brother for not helping you in this. Your situation is unreasonable, and you need to separate for your own well-being - emotional and financial.",1,1761136630.0,1,0,NTA
1od3wxl,nkrt1jn,Icy-Doctor23,"NTA call you need to live your life for you, not for them.  Have a sitdown conversation with them and tell them going forward this is how it’s gonna be. You’re gonna be the tenant. I’m the landlord and you start paying the bills because I’m moving out if they don’t like it tell him you’re putting the house up for sale and everyone’s going their separate ways.",1,1761138322.0,1,0,NTA
1od3wxl,nks4kn9,Dana07620,"NTA  Go. Live your life. It's long past time.  Don't give them your address. Refuse to be guilted. Hang up on anyone who tries to guilt you. Ignore their texts. If you're visiting them, leave. Let me repeat...do not give them your address.",1,1761142066.0,1,0,NTA
1od3wxl,nks6szg,WhereWeretheAdults,"NTA. So your parents are using you for their day-to-day expenses while controlling you to keep you specifically in the position where they can continue exploiting you? Did I get that right?  Don't move out - run. You are being financially abused and heavily manipulated to keep the abuse on-going. They have two other children. They have chosen to make you what is known as the ""responsible"" one. That's the one they use as their retirement plan.  You are gong to find out exactly how dysfunctional all of this is when you stop being exactly what they want you to be - their ATM.",1,1761142739.0,1,0,NTA
1od3wxl,nksfgpo,olderguy6432,"NTA.  They are the parents and they need to live by their means, not off of their child.  Sit them down and say that it has been taxing on you and you need to move on to live your own life and have a social life other than them.  If they ask if it is to go separate ways?  Yes, as in everyday life but you still want occassional visits.",1,1761145308.0,1,0,NTA
1od3wxl,nksl8y9,BeginningBit6645,They are going to put a lot of pressure on you. I would make arrangements to rent a deposit and not tell them for a week or two before you move in.   They are going to guilt you but be strong. They don’t need you to live with them.,1,1761146998.0,1,0,NTA
1od3wxl,nksmgwd,bopperbopper,Another way to handle this is go find your own apartment but then when you tell your family act like you’re so happy and they should be happy for you and what a exciting opportunity this is for you,1,1761147349.0,1,0,NTA
1od3wxl,nksthvc,Sufficient-Produce85,YWNBTA I bet your brother is favored more than you with presents and praise and will also get more than you from their will. Please get out. You can make it very factual: “I cannot afford to support myself plus you. I’m moving out and you two can live on your own or see if brother will take you in.” Then repeat this every time they try to guilt trip you. Do not let them negotiate. It’s too late to start helping with the bills or to give you tje respect and space you deserve.,1,1761149365.0,1,0,NTA
1od3wxl,nkt4290,Irishqltr1,"First, find a therapist who will support you moving towards independence and help you not cave in to the drama coming. When does your lease expire? Can you find a smaller place that works for you? When you are ready (have support in place), tell your parents you are not renewing the lease, and your new place will not include space for them. They survived for 25 years before they moved in with you. If you have been paying most of their bills for 5 years, they should be out of debt and have a chuck of money saved.   Don't ask your brother to house them. Don't figure out where they are going for them. It's not your job. You will never have a family of your own while they drain you financially and emotionally. Their retirement plan is YOU!",1,1761152397.0,1,0,NTA
1od3wxl,nkt7viz,Spare_Butterfly_213,"NTA.   No, you would be making a normal human decision. Loving parents would encourage you to live independently if that is what you want and have the means to do so.   But why do your parents need to live with you or your brother? From what you write it sounds like are financially able to support themselves. They just don't want to.",1,1761153478.0,1,0,NTA
1od3wxl,nktc6no,Spare_Butterfly_213,"After you leave your parents and start living indepently, you may have difficulty in making decisions. My guess is your parents always have to approve or disapprove any decision you make, or not let you make any decisions.   Most decisions you make won't be a matter of right or wrong, or legality, but of preference. What I've found useful is to distinguish between wants and needs--needs trump wants, and also to ask yourself what is the wiser option for you in your current circumstances. But if it's about your clothing, or how to style your hair or what shoes to buy, that's just your preference. Don't take into consideration if your parents would approve or not.    Your brother might be an ally to support you in living independently as long as you don't expect him to pick up your slack with the parents.If you can trust him not to tattle on you to your parents.",1,1761154693.0,1,0,NTA
1od3wxl,nktf5o8,Sea-Maybe3639,Updateme,1,1761155522.0,1,0,NTA
1od3wxl,nktf6gy,Megmelons55,"This is financial and emotional abuse. You're 30, fly free babe. NTA",1,1761155529.0,1,0,NTA
1od3wxl,nktoznd,Dense-Passion-2729,"Be the b*tch and live your life. They don’t need you they manipulate you. We teach people how to treat us - that’s not a diss it’s actually a beautiful thing because it means you have the power to change this. I’m not seeing any real reason they need to live with either of their adult children so if they wanted to move in with your brother that would be his decision. I hear you that you’ll definitely face attack for prioritizing yourself but is that worse than current life? I say go for it, be free, move forward. YWNBTA",1,1761158370.0,1,0,NTA
1od3wxl,nktscil,iambecomesoil,NTA  But more than that you should also seek therapy immediately.  You are emotionally stunted to even question this at 30.  You need a reality check to help you get your life started.  And I mean that in the nicest way possible.,1,1761159355.0,1,0,NTA
1od3wxl,nktxx4p,SubstantialQuit2653,"YWNBTA- . Your parents won't become independent unless they're made to. And your brother won't participate or get involved unless he has to. Just get an apartment and set a move out date. Tell your parents when you're moving. Don't ask. Don't even debate it. When they throw the guilt trips at you just respond ""I'm sorry you feel that way"". Don't debate your brother either. If he asks you what will Mom and Dad do, tell him ""I have no idea"".",1,1761160996.0,1,0,NTA
1od3wxl,nku0l26,Dangerous_End9472,NTA. Why can't they take care of themselves?,1,1761161765.0,1,0,NTA
1od3wxl,nku0qmz,julesk,"When the lease is coming up to renew, find a new place and warn your parents you’re downsizing to a smaller place because paying their bills has become a financial problem and you need a space of your own so they’ll need to get their own place or move in with your brother.",1,1761161810.0,1,0,NTA
1od3wxl,nku7bfs,Electronic-Lab-4419,NTA- Cut the cord and move out! Your dad/parents have control over you and manipulate you because you let them. You know they can take care of themselves just fine. So let them!,1,1761163698.0,1,0,NTA
1od3wxl,nku8bqr,alicat777777,You are an adult now and they want to take advantage of you. It’s healthy to move into your own place and stop this co-dependency. You aren’t doing them any favors by allowing them to mooch and not support themselves. NTA. It’s time.,1,1761163987.0,1,0,NTA
1od3wxl,nku8chr,Nezukoka,"NTA. You are their ATM and their stepping mat. Go anead, grow a spine and move on with your life. Live a little.",1,1761163993.0,1,0,NTA
1od3wxl,nkuedpn,Careless_Hope5987,NTA Save yourself and kick these freeloaders to the curb.   It should be YOUR CHOICE if they live with you.  Time to send them  to brothers house and bar the door.  Do you want to have a life of your own?  Then you need to break this pattern and nobody is going to be happy about it.,1,1761165699.0,1,0,NTA
1od3wxl,nkuf8k7,Magdi1951,"Why is it that it’s okay for your brother to have a life, yet your parents aren’t letting you.  They had a life and even retired.  Go live your life, ignore all the crying,guilt etc.   now it’s your time.",1,1761165944.0,1,0,NTA
1od3wxl,nkuj5u5,Glittering_Focus_295,"Why is it a foregone conclusion that your parents must live with one of their children? They are adults. They are quite capable of living on their own.  Would you be TA if you stopped allowing them to control you? Certainly not. You should have done so a long time ago. It's too late for that, so do it now.",1,1761167074.0,1,0,INFO
1od3wxl,nkuqmqo,clkinsyd,"NTA- these relationships are always difficult even when you don't have the controlling dynamic.  It is very hard to shift into a roommate type arrangement when they or you are used to being in control.    You need to move out in order to establish your own household and routines.  Unfortunately, that means they will be in an either sink or swim situation. That's on them, not on you.",1,1761169390.0,1,0,NTA
1od3wxl,nkuv5n7,evantom34,"Later skater, and it's pretty clear. Don't enable them any longer. They're adults for crying out loud!",1,1761170879.0,1,0,NTA
1od3wxl,nkuvkap,ThatsItImOverThis,"NTA  They don’t “need” you. They are adults, they can help themselves. If they do need help, it sounds like they can pay for a nurse.  You make their life easier and you also act as a free punching bag. That’s why they want you to stay.",1,1761171015.0,1,0,NTA
1od3wxl,nkvoqie,Moose-Live,"No, you would not. Please do so with a light heart and enjoy your new freedom and independence. Make sure your parents do not have access to any of your accounts and do not have any debit orders on your accounts.  YWNBTA.",1,1761181356.0,1,0,NTA
1od3wxl,nkw99wx,Mysterious-Algae2295,Info: why would they have to move in With your btother?,1,1761189026.0,1,0,NTA
1od3wxl,nkwy8gt,EuropeSusan,"NTA your parents are stealing your life. you can't enjoy your time, have a family of your own, not even your own space.   Get out there!",1,1761201239.0,1,0,NTA
1od3wxl,nkyalit,Aggressive_Cup8452,So they made you their retirement plan.    NtA,1,1761225420.0,1,0,NTA
1od3wxl,nkyhzcp,winkleftcenter,Your obligation is to yourself.  You need to try to safe for near future and long term future,1,1761227785.0,1,0,NTA
1od3wxl,nkyxmay,Civil-Personality256,Send them an Eviction note and tell him he after all his suggestions u realized going seperate ways is for the best.,1,1761232422.0,1,0,NTA
1od3wxl,nkziejp,Built4dominance,This is financial abuse. Cut them off ASAP.,1,1761238463.0,1,0,NTA
1od3wxl,nkzr9a9,Plenty_Swimming_8163,what am I reading,1,1761240972.0,1,0,NTA
