post_id,comment_id,author,body,score,created_utc,ups,downs,result
1odsh8m,nkwbkeo,CandidateNo9889,Your boyfriend changes from shorts to pants every time there are guests at the house??,3,1761189981.0,3,0,INFO
1odsh8m,nkwb3qh,Astatine360,"Info: Is your dad's friend doing the work as a favor to you or is he getting paid, and does he mind? You would be TA only if the answer to both questions is Yes Edit: You would be TA either way if he askes you to turn on the AC and you refuse",1,1761189787.0,1,0,INFO
1odsh8m,nkwg2dl,Vyckerz,"YTA - I’m sorry, but even the shorts you showed in the link, depending on your anatomy, could look very inappropriate if you are having guests over. Especially people who aren’t necessarily your age/friends.  This is a friend of your dad helping you do work. You could’ve put something on a little less revealing.   Your boyfriend is correct.",3,1761191926.0,3,0,YTA
1odsh8m,nkwg9yk,No_Abalone_1795,"NTH   ... so long as they're something you'd wear outside, to the park or the store, anyway. If you're talking about something you'd only wear to the beach or pool, like a denim bikini, then maybe not when you're not at the beach or pool.   I'd vote ""no assholes here"" only if your boyfriend is worried because the visitor is an elder and deserving of extra respect in his mind. If he's worried the visitor is a man and might be turned on by your shorts, that might be a problem.",2,1761192019.0,2,0,NTA
1odsh8m,nkwix55,Some_evidence7655,"NAH, assuming you’d wear these shorts to the grocery store or any other public place where you might run into friends, neighbours, family, or co-workers.  if you wouldn’t wear them in public then you should wear a skirt barely long enough to cover everything when you’re in the presence of your dad’s friend. Jk, I know that’s a billion times more inciting to older dude generations.   If the booty shorts aren’t in your public wardrobe then wear whichever public stuff is about as comfortable!",5,1761193209.0,5,0,NAH
1odsh8m,nkwj0yr,JirinkaPine,"NTA.  Might be slight cultural differences (I'm Australian), but I'd consider booty shorts to be pants. If you're fine to wear to the gym and afterwards to coffee, then no men are going to be damaged by seeing you wear comfortable clothing in your own home. If you were wearing a crop and booty shorts, then probably throw a shirt on beforehand.",2,1761193258.0,2,0,NAH
1odsh8m,nkwms0r,Gold_Statistician500,"Uhh I realize this isn’t serious but ESH? 😂 I mean, wear whatever you want but there’s a world of difference between “booty shorts” and pants. Call me old fashioned, but I just feel like all private parts should be covered when company is over, lmao. And I consider ass cheeks to be private parts I guess 🤣",2,1761195050.0,2,0,NAH
1odsh8m,nkwmubh,oligarchy-begins,"YTA. Why do you find it necessary to present yourself as sexually available to guests that are in your home? Whenever you have someone over who is not an intimate lover, you should have the decency to make sure that you are dressed appropriately so as to not make your guests uncomfortable.",0,1761195080.0,0,0,YTA
1odsh8m,nkwi969,MatthewOliverLYH,"I mean, I guess depends on the character of friend of dad and your relationship with him, but also(and this is important) how your bf feels about it your current attire could lead to some misunderstandings if some kind of incident happens.",1,1761192905.0,1,0,YTA
1odsh8m,nkwif5p,Ok_Fruit8871,"I wear a Hoodie and shorts around the house. I wouldn't think much of you in ""boots shorts"" and a t-shirt. it's your house you can walk around naked if you want, but you also got to accept that guests might look, stare, and check you out.",1,1761192980.0,1,0,NTA
1odsh8m,nkwkctj,Timely-Profile1865,Pants?   Not required.  Booty shorts?   Also not required with people doing work on the house unless you are totally staying out of his way.  Regular shorts or sweats?   What is wrong with those choices?  I would not call you the ahole but it would be a nice thing to do for your guy as a favor.,1,1761193887.0,1,0,NTA
1odsh8m,nkzmqtp,slackerchic,Are you wearing booty shorts because your paper's long?  NTA.,1,1761239696.0,1,0,NAH
1odsh8m,nkzwmlh,West_House_2085,It's your house. Wear what you want. But be aware that he will most like never change his opinion &amp; will keep pestering you about it.   NAH but he will be an asshole if he doesn't stop pestering you &amp; you will be by not thinking about wearing slightly longer shorts when you know someone is coming over. Surprise visits don't count.,1,1761242496.0,1,0,NAH
1odsh8m,nkwcpgc,Competitive_Test6697,"NAH- I do put ""pants' on or trousers/jeans when I have visitors coming. But each to their own.  (Pants in the UK are underwear, so defo wearing them)",0,1761190465.0,0,0,YTA
1odsh8m,nkwj8x8,Consistent-Shock306,Your BF is insecure af.,0,1761193360.0,0,0,NTA
1odsh8m,nkwhffi,kvkkvk,NTA Wear what you want.,-1,1761192531.0,-1,0,NTA
1odsh8m,nkwiwti,bounddreamer,"NTA, the shorts you linked are running shorts, they're not inappropriate inside or outside the house.",1,1761193205.0,1,0,NTA
1odsh8m,nkwd0jy,Character_Tap_4884,Don't put on a bra either when people Come over. It's your home and your right.,-3,1761190597.0,-3,0,NTA
1odsh8m,nkwho6r,No-Assignment5538,"NTA. You should not feel any need to cover up to make anyone comfortable. It is their job to control their reactions, not your job to cover your body. If your BF doesn't understand that and thinks it is your job to police your body so other men don't look at you or sexualize you, even if he presents it 'jokingly', he is actually part of the problem.  Men (and boys) need to learn that women's (and girls') bodies are not there for their consumption, we need to put the responsibility on the people doing the sexualizing instead of the people being sexualized. You have every right to wear what ever makes you comfortable, and if your BF or any man views that as something that makes them uncomfortable that is a them problem, not a you problem",-2,1761192640.0,-2,0,NTA
1odsh8m,nkwidwb,ReadMeDrMemory,"NTA **""**for not wearing pants when other people visit."" You're apparently amused by your boyfriend policing your wardrobe. I'm not. It's abusive, not cute. That doesn't mean you're dressing appropriately, only that it's your business, not his. Go naked if you want. (It seems unlikely your dad's friend would mind.) ""What I'm wearing is normal"": meaningless statement. Normal for whom in what circumstances?",-1,1761192964.0,-1,0,NTA
